Date,Open,High,Low,Close,Volume
9/23/2008,1678.94,1696.62,1645.58,1648.4,340375862
9/24/2008,1657.6,1677.86,1648.65,1661.33,313477586
9/25/2008,1675.45,1708.44,1668.71,1687.55,318332759
9/26/2008,1642.65,1677.65,1635.54,1672.04,336068966
9/29/2008,1638.38,1643.22,1496.15,1496.15,484155172
9/30/2008,1540.51,1597.73,1529.97,1584.6,409696552
10/1/2008,1581.06,1584.26,1547.99,1563.8,327470690
10/2/2008,1547.13,1554.23,1490.72,1491.11,374784483
10/3/2008,1516.05,1551.58,1469,1470.84,431289655
10/6/2008,1440.19,1440.19,1339.17,1411.28,603836207
10/7/2008,1416.28,1433.12,1329.98,1329.98,487208621
10/8/2008,1298.63,1386.34,1295.98,1330.61,606218966
10/9/2008,1349.55,1369.77,1261.54,1275.1,452122414
10/10/2008,1234.9,1317.48,1196.11,1269.8,717946552
10/13/2008,1318.86,1429.54,1318.86,1429.54,459601724
10/14/2008,1470.85,1470.99,1350.64,1364.59,502215517
10/15/2008,1351.38,1356.15,1244.23,1244.23,437962069
10/16/2008,1256.21,1312.97,1192.25,1312.97,574317241
10/17/2008,1291.58,1367.89,1278.95,1311.72,467418966
10/20/2008,1329.68,1352.76,1289.97,1352.76,348577586
10/21/2008,1329.68,1351.61,1281.73,1283.43,362036207
10/22/2008,1272.87,1284.85,1209.84,1237.09,441518966
10/23/2008,1240.18,1264.04,1177.17,1239.16,535293103
10/24/2008,1149.12,1229,1149.12,1202.27,464127586
10/27/2008,1182.62,1227.46,1167.7,1169.78,383522414
10/28/2008,1210.03,1297.57,1174.59,1297.57,478886207
10/29/2008,1292.29,1343.84,1272.19,1302.12,473917241
10/30/2008,1333.27,1344.21,1301,1333.94,431796552
10/31/2008,1318.39,1358.75,1306.02,1334.78,420193103
11/3/2008,1333.19,1346.85,1322.43,1334.75,305324138
11/4/2008,1363.3,1382.65,1342.3,1378.4,397646552
11/5/2008,1359.82,1365.28,1323.57,1334.32,360760345
11/6/2008,1278.05,1294.73,1235.85,1241.97,408255172
11/7/2008,1258.43,1279.42,1244.19,1271.62,325212069
11/10/2008,1297.97,1298.09,1237.12,1251,288775862
11/11/2008,1236.45,1249.35,1208.99,1225.59,329151724
11/12/2008,1204.16,1210.98,1164.93,1165.38,365667241
11/13/2008,1167.83,1240.93,1109.89,1240.93,518887931
11/14/2008,1209.6,1235.9,1176.28,1179.63,386853448
11/17/2008,1157.54,1187.98,1149.2,1151.96,315782759
11/18/2008,1158.08,1167.23,1113.25,1155.75,405039655
11/19/2008,1154.16,1168.53,1087.6,1087.6,409117241
11/20/2008,1076.5,1114.98,1035.25,1036.51,542698276
11/21/2008,1059.69,1085.57,1018.86,1085.57,529531034
11/24/2008,1106.02,1163.05,1096.55,1154.34,440279310
11/25/2008,1164.36,1164.6,1118.28,1142.58,423708621
11/26/2008,1126.95,1193.09,1126.95,1193.09,341382759
11/28/2008,1181.43,1185.99,1171.82,1185.75,135789655
12/1/2008,1156.53,1156.53,1091.16,1091.16,328356897
12/2/2008,1109.99,1132.93,1091.04,1130,354608621
12/3/2008,1103.94,1166.2,1101.63,1166.2,386232759
12/4/2008,1144.3,1168.65,1110.66,1127.75,348294828
12/5/2008,1113.45,1179.69,1096.2,1177.87,375468966
12/8/2008,1202.78,1237.18,1196.91,1225.06,394967241
12/9/2008,1204.72,1251.56,1202.14,1212.45,387322414
12/10/2008,1223.48,1236.53,1203.72,1222.38,337172414
12/11/2008,1210.84,1229.02,1176.11,1180.46,347963793
12/12/2008,1161.59,1212,1157.15,1206.65,322396552
12/15/2008,1206.88,1206.88,1167.45,1181.87,289291379
12/16/2008,1194.82,1244.81,1194.63,1243.49,376027586
12/17/2008,1225.68,1242.18,1211.46,1225.86,364029310
12/18/2008,1227.31,1234.14,1192.7,1204.69,360744828
12/19/2008,1219.65,1235.24,1210.91,1217.19,457144828
12/22/2008,1212.31,1214.55,1169.23,1189.15,280917241
12/23/2008,1194.64,1204.61,1175.84,1183.19,229491379
12/24/2008,1186.62,1187.98,1179.29,1184.3,84653448
12/26/2008,1189.57,1190.53,1178.68,1185.44,102200000
12/29/2008,1185.96,1188.05,1158.07,1173.15,204524138
12/30/2008,1182.15,1203.41,1177.92,1201.34,236927586
12/31/2008,1202.26,1223.46,1199.53,1211.65,262279310
1/2/2009,1212.74,1266.45,1208.91,1263.7,248001724
1/5/2009,1254.7,1274.11,1244.89,1262.52,313203448
1/6/2009,1274.36,1286.08,1265.53,1274.49,368558621
1/7/2009,1249.98,1256.34,1228.32,1238.6,348305172
1/8/2009,1231.75,1252.52,1223.81,1252.52,339337931
1/9/2009,1252.6,1252.95,1217.59,1223.01,328860345
1/12/2009,1225.12,1225.78,1188.21,1201.13,304067241
1/13/2009,1200.92,1219.05,1186.95,1202.65,338891379
1/14/2009,1183.79,1190.42,1157.89,1163.42,331031034
1/15/2009,1159.94,1192.45,1141.74,1183.52,432391379
1/16/2009,1199.2,1202.81,1167.34,1198.14,385356897
1/20/2009,1193.98,1195.89,1136.61,1136.61,343036207
1/21/2009,1156.65,1186.43,1142.33,1185.76,365531034
1/22/2009,1161.95,1187.71,1149.31,1168.08,394170690
1/23/2009,1148.61,1192.64,1144.41,1175.89,381179310
1/26/2009,1177.44,1202.94,1169.21,1184.56,313000000
1/27/2009,1185.81,1202.05,1184.42,1194.41,307605172
1/28/2009,1213.84,1245.98,1213.24,1235.91,365905172
1/29/2009,1217.75,1220.72,1198.76,1203.85,333120690
1/30/2009,1212.31,1216.46,1176.82,1180.25,354239655
2/2/2009,1168.13,1203.53,1167.49,1195.75,342600000
2/3/2009,1198.79,1218.91,1180.25,1215.66,353420690
2/4/2009,1215.64,1243.68,1210.98,1215.43,378801724
2/5/2009,1200.26,1250.14,1199.53,1245.11,433060345
2/6/2009,1244.43,1280.4,1243.86,1277.49,411987931
2/9/2009,1276.72,1286.81,1267.86,1281.65,328782759
2/10/2009,1269.48,1286.9,1223.54,1229.29,421270690
2/11/2009,1231.62,1239.92,1208.53,1227.05,385594828
2/12/2009,1212.02,1243.59,1204.38,1242.81,418663793
2/13/2009,1240.81,1250.11,1231.63,1236.85,343136207
2/17/2009,1197.59,1204.54,1180.43,1187.04,402650000
2/18/2009,1193.89,1204.56,1172.94,1188.77,349950000
2/19/2009,1194.31,1201.94,1166.52,1167.89,343275862
2/20/2009,1157.14,1183.36,1153.18,1172.71,435524138
2/23/2009,1180.1,1180.1,1126.58,1128.97,340989655
2/24/2009,1138.71,1176.56,1136.14,1171.45,403389655
2/25/2009,1158.91,1183.93,1142.83,1160.83,404375862
2/26/2009,1168.12,1174.77,1127.1,1127.1,396894828
2/27/2009,1116.78,1135.45,1112.12,1116.99,412634483
3/2/2009,1098.99,1116.22,1074.79,1076.67,350536207
3/3/2009,1092.42,1102.1,1072.42,1080.67,403255172
3/4/2009,1096.2,1124.67,1093.42,1110.3,397444828
3/5/2009,1094.08,1105.53,1072.51,1074.52,401006897
3/6/2009,1082.53,1088.04,1043.6,1064.7,421348276
3/9/2009,1058.85,1087.4,1040.41,1043.87,351229310
3/10/2009,1060.42,1112.44,1060.42,1112.44,406850000
3/11/2009,1118.35,1135.4,1106.72,1125.95,373974138
3/12/2009,1121.91,1167.19,1113.67,1164.71,412546552
3/13/2009,1162.88,1170.48,1149.59,1153.34,348650000
3/16/2009,1177.33,1177.33,1144.21,1145.45,361975862
3/17/2009,1151.83,1192.17,1148.8,1192.17,357453448
3/18/2009,1185.18,1225.16,1180.34,1206.96,476715517
3/19/2009,1220.48,1220.48,1196.2,1204.21,400605172
3/20/2009,1207.48,1220.5,1178.52,1187.18,412839655
3/23/2009,1213.12,1259.81,1203.85,1259.81,374584483
3/24/2009,1245.65,1255.1,1232.74,1234.34,346470690
3/25/2009,1243.44,1261.41,1206.52,1236.66,419168966
3/26/2009,1254.09,1281.3,1250.14,1281.3,437077586
3/27/2009,1263.62,1267.27,1248.87,1251.47,357184483
3/30/2009,1230.89,1231.48,1204.96,1220.81,348310345
3/31/2009,1232.59,1258.08,1231.52,1237.01,371967241
4/1/2009,1215.9,1255.03,1211.6,1252.51,389065517
4/2/2009,1274.41,1311.67,1269.91,1294.3,488551724
4/3/2009,1306.5,1316.71,1294.16,1316.16,364375862
4/6/2009,1301.43,1313.95,1286.95,1313.1,344498276
4/7/2009,1296.2,1296.35,1268.79,1275.42,319775862
4/8/2009,1289.7,1306.5,1280.29,1300.75,316879310
4/9/2009,1322.23,1341.77,1319.28,1340.28,373353448
4/13/2009,1333.72,1344.48,1322.94,1336.67,314574138
4/14/2009,1325.73,1336.35,1312.37,1322.31,388560345
4/15/2009,1311.15,1317.93,1295.1,1316.51,352172414
4/16/2009,1334.02,1358.71,1322.22,1352.98,412175862
4/17/2009,1347.37,1361.68,1339.13,1353.92,416972414
4/20/2009,1330.18,1333.72,1303.85,1309.37,527905172
4/21/2009,1303.87,1330.67,1303.73,1329.06,417756897
4/22/2009,1322.1,1362.84,1317.51,1335.72,458186207
4/23/2009,1340.77,1345.67,1321.42,1344.41,424741379
4/24/2009,1352.55,1379.38,1345.03,1373.28,439163793
4/27/2009,1359.88,1384.85,1357.39,1369.94,379948276
4/28/2009,1362.94,1378.56,1355.99,1361.92,358691379
4/29/2009,1373.3,1398.36,1370.52,1382.38,411331034
4/30/2009,1398.44,1418.77,1384.37,1394.33,495051724
5/1/2009,1396.22,1403.89,1382.9,1396.62,373436207
5/4/2009,1407.65,1428.02,1403.47,1427.96,435310345
5/5/2009,1423.88,1425.05,1408.29,1423.81,437636207
5/6/2009,1433.58,1435.8,1401.1,1423.85,511467241
5/7/2009,1429.97,1431.36,1377.55,1389.83,568855172
5/8/2009,1399.21,1411.27,1377.06,1394.16,552812069
5/11/2009,1375.05,1410.43,1369.36,1395.79,438525862
5/12/2009,1402.14,1402.14,1362.08,1377.4,426750000
5/13/2009,1364.43,1365.33,1339.82,1339.83,406277586
5/14/2009,1348.33,1369.31,1344.77,1359.67,372865517
5/15/2009,1355.55,1374.1,1351.13,1355.11,354741379
5/18/2009,1367.05,1392.73,1357.42,1392.73,348836207
5/19/2009,1387.2,1410.74,1379.88,1398.05,357998276
5/20/2009,1401.37,1423.13,1388.81,1393.72,389962069
5/21/2009,1378.83,1391,1353.53,1367.39,380450000
5/22/2009,1371.76,1379.88,1353.59,1363.17,279227586
5/26/2009,1351.13,1414.44,1350.95,1412.61,361318966
5/27/2009,1408.59,1428.81,1398.42,1401.88,365189655
5/28/2009,1411.42,1423.81,1389.76,1420.31,377429310
5/29/2009,1421.11,1435.57,1411.68,1435.57,425053448
6/1/2009,1451.37,1482.19,1446.97,1477.12,448334483
6/2/2009,1470.3,1493.8,1466.28,1480.31,450291379
6/3/2009,1472.25,1476.98,1459.59,1475.44,387405172
6/4/2009,1476.28,1493.66,1476.28,1492.74,425662069
6/5/2009,1503.78,1505.77,1479.22,1493.21,398377586
6/8/2009,1482.21,1499.96,1467.13,1488.49,340168966
6/9/2009,1495.04,1509.57,1489.22,1501.55,369029310
6/10/2009,1509.43,1509.43,1473.88,1495.27,404805172
6/11/2009,1494.07,1511.94,1493.16,1497.01,424803448
6/12/2009,1488.73,1489.97,1470.2,1489.97,347165517
6/15/2009,1472.77,1473.07,1445.3,1456.96,371500000
6/16/2009,1463.46,1469.16,1442.81,1443.25,384086207
6/17/2009,1449,1470.11,1439.38,1455.89,435031034
6/18/2009,1456.14,1464.04,1445.31,1453.8,356522414
6/19/2009,1465.88,1477.95,1460.45,1471.23,493865517
6/22/2009,1455.78,1459.1,1423.81,1426.61,399822414
6/23/2009,1427.68,1432.92,1413.54,1424.46,371117241
6/24/2009,1436.59,1458.23,1435.28,1447.06,370787931
6/25/2009,1438.75,1477.97,1434.97,1475.82,384134483
6/26/2009,1467.38,1483.57,1466.24,1480.2,687920690
6/29/2009,1483.66,1493.57,1468.98,1483.83,341629310
6/30/2009,1484.82,1493.37,1468.11,1477.25,352582759
7/1/2009,1486.5,1497.71,1479.67,1481.34,339836207
7/2/2009,1464.66,1465.18,1443.75,1446.28,331563793
7/6/2009,1435.4,1444.3,1424.61,1441.01,339746552
7/7/2009,1440.83,1443.06,1403.6,1404.78,349524138
7/8/2009,1412.54,1417.35,1394.87,1411.53,425434483
7/9/2009,1417,1423.44,1409.13,1414.98,322117241
7/10/2009,1409.55,1427.9,1405.58,1419.84,285863793
7/13/2009,1423.2,1447.7,1402.19,1447.7,327484483
7/14/2009,1444.59,1455,1439.57,1452.84,320156897
7/15/2009,1473.59,1501.41,1470.09,1500.98,438506897
7/16/2009,1495.4,1521.67,1494.57,1518.87,357367241
7/17/2009,1516.77,1527.26,1511.61,1527.26,323579310
7/20/2009,1534.39,1545.02,1529.45,1544,352818966
7/21/2009,1548.9,1553.01,1530.8,1553.01,380212069
7/22/2009,1552.63,1572.48,1551.16,1565,397644828
7/23/2009,1561.6,1605.09,1561.54,1601.52,520936207
7/24/2009,1579.02,1599.84,1576.57,1599.06,384986207
7/27/2009,1597.02,1602.28,1580.52,1599.31,369256897
7/28/2009,1590.77,1609.17,1583.27,1605.47,380491379
7/29/2009,1590.77,1602.49,1586.04,1599.61,357353448
7/30/2009,1614.11,1632.97,1606.72,1609.87,435460345
7/31/2009,1608.26,1619.64,1602.33,1603.36,377651724
8/3/2009,1619.24,1628.3,1611.6,1628.12,371675862
8/4/2009,1619.09,1633.16,1616.54,1628.49,385346552
8/5/2009,1631.75,1631.75,1604.09,1614.44,405784483
8/6/2009,1618.01,1623.25,1595.36,1600.29,415241379
8/7/2009,1620.74,1628.44,1609.54,1619.49,400686207
8/10/2009,1612.73,1619.02,1599.46,1610.43,318051724
8/11/2009,1603.68,1605.8,1587.4,1594.69,330263793
8/12/2009,1595.26,1634.12,1594.76,1619.59,368998276
8/13/2009,1628.37,1632.2,1611.24,1628.65,359374138
8/14/2009,1623.49,1624.47,1596.95,1611.58,331622414
8/17/2009,1583.29,1583.29,1563.14,1564.89,331756897
8/18/2009,1573.32,1588.89,1569.22,1586.5,301624138
8/19/2009,1568.41,1600.23,1566.44,1596.61,340991379
8/20/2009,1594.58,1618.12,1593.12,1614.22,337667241
8/21/2009,1620.47,1639.23,1615.12,1637.78,389506897
8/24/2009,1641.45,1648.18,1629.77,1634.78,352822414
8/25/2009,1640.42,1655.25,1635.38,1639.9,333962069
8/26/2009,1636.82,1648.77,1628.41,1637,351303448
8/27/2009,1636.13,1643.18,1611.73,1640.97,369058621
8/28/2009,1661.49,1667.91,1631.69,1643.24,403479310
8/31/2009,1628.21,1632.07,1616.52,1625.19,389001724
9/1/2009,1620.09,1648.27,1591.01,1595.84,479063793
9/2/2009,1588.09,1602.9,1586.55,1594.28,340401724
9/3/2009,1601.16,1607.15,1585.56,1605.98,319560345
9/4/2009,1609.63,1639.9,1606.47,1638.07,296922414
9/8/2009,1651.64,1655.62,1643.44,1654.81,351237931
9/9/2009,1655.92,1676.25,1648.92,1669.23,429987931
9/10/2009,1668.64,1686.27,1665.49,1686.16,422643103
9/11/2009,1684.84,1689.6,1674.16,1685.46,399663793
9/14/2009,1673.55,1693.76,1673.13,1693.76,372000000
9/15/2009,1691.28,1703.46,1688.46,1699.53,409136207
9/16/2009,1705.97,1724.67,1699.74,1723.73,466737931
9/17/2009,1721.58,1732.42,1714.33,1721.09,450996552
9/18/2009,1728.91,1731.87,1716.45,1725.24,521208621
9/21/2009,1717.37,1735.32,1714.1,1731.58,415320690
9/22/2009,1740.13,1740.13,1727.5,1734.09,429393103
9/23/2009,1739.93,1754.54,1722.99,1724.27,462629310
9/24/2009,1732.95,1734.92,1698.69,1709.76,449531034
9/25/2009,1696.99,1710.29,1690.68,1694.15,407574138
9/28/2009,1702.95,1733.79,1702.52,1724.59,325867241
9/29/2009,1724.2,1732.31,1709.28,1717.67,355684483
9/30/2009,1723.91,1731.44,1691.76,1718.99,455286207
10/1/2009,1710.5,1711.7,1666.41,1666.41,466925862
10/2/2009,1656.77,1675.71,1656.77,1662.49,422087931
10/5/2009,1668.7,1682.77,1660.37,1675.64,371767241
10/6/2009,1684.75,1712.59,1684.08,1705.25,416112069
10/7/2009,1701.4,1710.45,1698.63,1710.45,382915517
10/8/2009,1720.91,1732.11,1713.6,1717.79,408094828
10/9/2009,1713.47,1728.97,1710.69,1727.76,333939655
10/12/2009,1732.75,1742.18,1719.02,1729.63,307634483
10/13/2009,1729.16,1737.39,1722.68,1730.27,348294828
10/14/2009,1750.26,1756.25,1742.25,1754.26,404934483
10/15/2009,1747.81,1753.36,1742.89,1753.36,368981034
10/16/2009,1747.47,1747.47,1727.56,1739.32,381025862
10/19/2009,1741.43,1758.5,1732.02,1756.68,339731034
10/20/2009,1766.05,1766.72,1745.81,1756.19,363893103
10/21/2009,1754.71,1780.83,1750.91,1753.56,442358621
10/22/2009,1749.3,1767.58,1739.59,1763.15,390556897
10/23/2009,1774.05,1777.57,1749.03,1753.63,421020690
10/26/2009,1756.5,1778.48,1739.96,1746.75,399346552
10/27/2009,1746.99,1751.65,1715.11,1722.46,411141379
10/28/2009,1712.8,1719.82,1679.35,1682.06,477512069
10/29/2009,1694.27,1714.36,1688.68,1711.27,396787931
10/30/2009,1707.92,1712.93,1663.94,1667.13,450048276
11/2/2009,1667.06,1689.3,1652.44,1672.91,415227586
11/3/2009,1661.85,1679.42,1660.1,1679.2,355353448
11/4/2009,1687.12,1701.47,1678.17,1680.67,382331034
11/5/2009,1700.07,1722.93,1697.94,1721.09,380981034
11/6/2009,1709.82,1733.22,1709.44,1730.76,315370690
11/9/2009,1743.55,1768.41,1742.97,1768.4,345637931
11/10/2009,1765.52,1777.86,1763.89,1773.17,344351724
11/11/2009,1784.9,1793.52,1772.47,1782.95,319274138
11/12/2009,1784.69,1794.12,1769.64,1773.14,381443103
11/13/2009,1780.04,1793.17,1773.29,1788.61,323486207
11/16/2009,1794.88,1814.25,1793.63,1807.56,362934483
11/17/2009,1802.04,1812.21,1797.74,1812.21,325386207
11/18/2009,1807.11,1807.53,1789.66,1801.74,343141379
11/19/2009,1788.75,1789,1761.11,1773.19,380810345
11/20/2009,1760.54,1768.35,1758,1764.39,338406897
11/23/2009,1782.92,1801.22,1782.91,1792.94,317270690
11/24/2009,1791.54,1792.18,1776.1,1786.25,320429310
11/25/2009,1790.69,1795.27,1786.87,1793.67,241139655
11/27/2009,1743.39,1779.26,1742.2,1765.46,167584483
11/30/2009,1762.99,1770.87,1750.88,1767.43,342422414
12/1/2009,1782.85,1798.48,1782.85,1787.71,370913793
12/2/2009,1791.61,1805.97,1786.23,1790.82,356710345
12/3/2009,1795.25,1806.35,1781.76,1782.91,345113793
12/4/2009,1808.6,1815.6,1773.31,1791.91,397577586
12/7/2009,1791.35,1797.63,1779.47,1783.65,323962069
12/8/2009,1772.39,1786.04,1760.86,1772.73,341689655
12/9/2009,1770.05,1791.13,1759.34,1789.7,328656897
12/10/2009,1799.85,1808.23,1797.03,1799.37,335581034
12/11/2009,1808.84,1810.31,1784.82,1792.06,302487931
12/14/2009,1802.28,1810.75,1794.3,1809.09,317567241
12/15/2009,1801.58,1813.38,1793.6,1798.21,335682759
12/16/2009,1805.53,1814.49,1798.52,1800.82,348696552
12/17/2009,1791.46,1794.79,1777.08,1778.27,328420690
12/18/2009,1794.12,1808.26,1790.14,1807.36,491105172
12/21/2009,1818.39,1835,1818.39,1828.79,311867241
12/22/2009,1833.72,1841.64,1832.1,1839.51,297275862
12/23/2009,1842.65,1853.15,1839.12,1851.99,272913793
12/24/2009,1856.06,1869.9,1855.78,1869.84,109077586
12/28/2009,1874.71,1882.58,1868.14,1878.18,212436207
12/29/2009,1879.72,1881.06,1871.13,1872.02,203053448
12/30/2009,1872.63,1881.15,1869.6,1878.65,226322414
12/31/2009,1881.71,1882.46,1860.31,1860.31,213417241
1/4/2010,1882.69,1890.02,1881.63,1886.7,332996552
1/5/2010,1887.28,1891.33,1877.52,1888.43,408251724
1/6/2010,1887.91,1893.21,1873.9,1878.42,388506897
1/7/2010,1878.16,1881.33,1867.62,1876.72,391387931
1/8/2010,1870.9,1893.25,1868.55,1892.59,369894828
1/11/2010,1896.05,1897.49,1876.25,1886.24,358256897
1/12/2010,1874.75,1876.37,1852.31,1861.79,408331034
1/13/2010,1868.2,1890.81,1855.27,1886.13,399715517
1/14/2010,1880.46,1891.73,1880.35,1886.52,388650000
1/15/2010,1887.31,1893.48,1857.11,1864.52,454787931
1/19/2010,1869.24,1896.54,1868.83,1895.48,352636207
1/20/2010,1882.06,1882.31,1848.09,1867.95,405498276
1/21/2010,1874.54,1885.01,1842.86,1850.57,496172414
1/22/2010,1842.11,1849.21,1791.4,1794.82,485796552
1/25/2010,1806.6,1813.65,1794.68,1802.39,367991379
1/26/2010,1798.36,1825.95,1792.04,1803.86,407113793
1/27/2010,1801.67,1823.8,1790.1,1818.9,429806897
1/28/2010,1805.64,1805.85,1762.1,1771.1,487868966
1/29/2010,1787.14,1789.93,1734.03,1741.04,532858621
2/1/2010,1745.91,1760.72,1744.26,1760.72,385196552
2/2/2010,1760.65,1780.17,1750.39,1776.92,425598276
2/3/2010,1767.14,1787.89,1766.6,1784.7,397129310
2/4/2010,1771.78,1775.37,1732.99,1732.99,482998276
2/5/2010,1739.19,1748.77,1712.89,1746.12,484672414
2/8/2010,1744.02,1755.65,1734.12,1734.88,351082759
2/9/2010,1756.28,1768.58,1739.24,1753.84,395934483
2/10/2010,1752.46,1760.61,1738.46,1749.76,355162069
2/11/2010,1747.55,1780.05,1739.02,1775.74,369182759
2/12/2010,1761.29,1783.7,1756.65,1779.11,385548276
2/16/2010,1792.9,1802.48,1782.73,1802.06,357387931
2/17/2010,1808.55,1811.2,1799.25,1810.86,362677586
2/18/2010,1809.01,1825.82,1806.76,1823.39,358072414
2/19/2010,1816.94,1830.38,1813.08,1823.32,373562069
2/22/2010,1828.69,1829.18,1811.52,1817.63,340739655
2/23/2010,1815.43,1817.96,1786.46,1793.82,398432759
2/24/2010,1803.29,1819.5,1801.04,1812.51,371691379
2/25/2010,1791.15,1815.94,1781.12,1812.91,396643103
2/26/2010,1812.24,1822.2,1804.09,1818.68,393694828
3/1/2010,1826.62,1848.1,1826.61,1846.4,431886207
3/2/2010,1851.79,1862.64,1847.03,1851.21,488253448
3/3/2010,1854.71,1861.15,1846.22,1851.57,448881034
3/4/2010,1852.7,1860.76,1844.92,1859.72,376900000
3/5/2010,1871.62,1889.68,1869.1,1888.56,415841379
3/8/2010,1888.04,1894.75,1887.66,1890.89,398674138
3/9/2010,1885.99,1911.38,1885.99,1901.38,451786207
3/10/2010,1901.24,1920.66,1901.11,1917.35,440472414
3/11/2010,1911.07,1923.81,1908.39,1923.81,389101724
3/12/2010,1930,1930.17,1916.41,1924.43,361858621
3/15/2010,1918.14,1924.49,1906.01,1920.09,337270690
3/16/2010,1924.27,1933.96,1918.98,1932.24,379634483
3/17/2010,1934.65,1945.9,1930.91,1936.22,393346552
3/18/2010,1937.63,1945.28,1934.17,1943.94,374665517
3/19/2010,1943.96,1949.14,1924.72,1932.43,526855172
3/22/2010,1922.73,1956.48,1921.71,1949.59,422091379
3/23/2010,1952.54,1964.14,1943.25,1963.2,425039655
3/24/2010,1956.63,1958.6,1948.85,1951.84,420017241
3/25/2010,1966.56,1976.38,1948.5,1949.15,466356897
3/26/2010,1958.27,1965.52,1942.21,1952.63,408263793
3/29/2010,1960.63,1968.43,1956.6,1961.22,339284483
3/30/2010,1966.51,1974.47,1955.22,1967.96,370218966
3/31/2010,1962.17,1969.9,1955.15,1958.34,408394828
4/1/2010,1968.44,1979.49,1943.97,1959.56,403494828
4/5/2010,1964.03,1981.07,1958.01,1977.83,367300000
4/6/2010,1971.09,1988.04,1968.17,1981.95,382825862
4/7/2010,1980.2,1987.34,1967.14,1977.3,514629310
4/8/2010,1972.82,1984.9,1962.04,1980.73,418775862
4/9/2010,1984.01,1994.48,1978.09,1994.43,381987931
4/12/2010,1995.35,2000.56,1990.78,1995.65,372698276
4/13/2010,1994.34,2006.51,1986.83,2003.81,459555172
4/14/2010,2015.61,2029.06,2012.98,2028.82,541943103
4/15/2010,2027.92,2040.49,2027.52,2038.64,489768966
4/16/2010,2030.34,2037.47,2000.77,2012.84,510508621
4/19/2010,2011.4,2018.93,1988.37,2013.53,383387931
4/20/2010,2025.04,2027.44,2009.55,2023.6,371913793
4/21/2010,2037.15,2040.83,2021.72,2034.53,468258621
4/22/2010,2016.49,2047.11,2002.97,2045.16,482903448
4/23/2010,2042.8,2055.63,2036.99,2055.33,433967241
4/26/2010,2054.84,2059.42,2045.64,2049.09,429489655
4/27/2010,2040.43,2049.9,2001.02,2006.25,493932759
4/28/2010,2016.52,2017.92,1991.95,2007.59,475032759
4/29/2010,2020.51,2045.86,2019.32,2042.89,529248276
4/30/2010,2040.58,2044.39,2000.26,2000.63,489850000
5/3/2010,2010.94,2039.52,2010.91,2031.6,413512069
5/4/2010,2003.59,2003.59,1955.39,1968.97,526308621
5/5/2010,1947.35,1971.1,1936.56,1958.26,524393103
5/6/2010,1948.25,1964.1,1752.31,1893.75,785103448
5/7/2010,1879.76,1901.89,1808.07,1849.44,728917241
5/10/2010,1931.52,1942.64,1923.52,1942.61,495137931
5/11/2010,1920.24,1966.48,1918.12,1940.48,439455172
5/12/2010,1951.99,1977.42,1947.2,1975.58,405500000
5/13/2010,1969.44,1983.13,1940.44,1945.52,409525862
5/14/2010,1928.58,1929.91,1885.51,1907.1,457417241
5/17/2010,1911.38,1920.75,1872.92,1915.45,419737931
5/18/2010,1929.12,1933.25,1878.55,1887.06,429363793
5/19/2010,1879.32,1894.41,1850.96,1873.42,456234483
5/20/2010,1830.17,1839.99,1798.2,1800.12,589727586
5/21/2010,1772.34,1834.69,1767.94,1822.77,584425862
5/24/2010,1818.46,1841.11,1814.17,1815.28,370693103
5/25/2010,1769.32,1818.28,1756.63,1815.68,507996552
5/26/2010,1827.58,1850.8,1793.03,1796.47,530568966
5/27/2010,1837.65,1863.87,1831.78,1862.71,415210345
5/28/2010,1865.89,1867.72,1836.23,1852.39,373377586
6/1/2010,1846.6,1878.04,1832.96,1835.04,373760345
6/2/2010,1844.69,1879.59,1832.58,1879.59,377610345
6/3/2010,1883.25,1898.93,1871.59,1895.66,387767241
6/4/2010,1857.83,1879.31,1824.71,1832.04,403875862
6/7/2010,1839.77,1845.3,1795.54,1798.16,389081034
6/8/2010,1799.26,1805.84,1770.46,1795.7,464927586
6/9/2010,1805.87,1823.21,1774.05,1778.92,400872414
6/10/2010,1800.57,1831.81,1796.32,1830.09,377213793
6/11/2010,1814.25,1848.62,1811.99,1847.15,323641379
6/14/2010,1862.7,1876.94,1844.16,1845.48,336536207
6/15/2010,1855.69,1898.79,1855.69,1897.48,394665517
6/16/2010,1891.26,1913.21,1888.22,1905.31,333862069
6/17/2010,1914.75,1916.24,1894.27,1910.65,314082759
6/18/2010,1911.06,1925.2,1906.85,1913.48,351246552
6/21/2010,1939.77,1939.77,1885.2,1895.84,329431034
6/22/2010,1903.31,1917.26,1877.97,1880.54,333525862
6/23/2010,1883.97,1889.73,1859.05,1874.42,332663793
6/24/2010,1868.47,1871.13,1839.32,1844.59,355924138
6/25/2010,1848.82,1857.31,1829.3,1838.52,610405172
6/28/2010,1843.27,1852.66,1823.51,1836,323575862
6/29/2010,1805.55,1807.09,1752.56,1764.06,487429310
6/30/2010,1761.98,1776.61,1734.9,1739.14,383027586
7/1/2010,1741.93,1747.25,1700.04,1734.41,468460345
7/2/2010,1736.25,1742.36,1712.92,1728.34,288331034
7/6/2010,1752.98,1763.88,1719.2,1734.68,374660345
7/7/2010,1739.01,1790.18,1736.99,1789.72,379224138
7/8/2010,1801.55,1805.83,1777.44,1798.31,350694828
7/9/2010,1797.04,1815.24,1793,1814.79,274587931
